transaction_id|transaction_date|transaction_time|transaction_qty|store_id|store_location|product_id|unit_price|product_category|product_type|product_detail
73509|2023-04-22|15:28:48|1|3|Astoria|40|3.75|Coffee|Barista Espresso|Cappuccino
73510|2023-04-22|15:32:50|2|3|Astoria|38|3.75|Coffee|Barista Espresso|Latte
73511|2023-04-22|15:32:50|1|3|Astoria|78|4.5|Bakery|Scone|Scottish Cream Scone 
73512|2023-04-22|15:34:34|2|5|Lower Manhattan|30|3.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Lg
73513|2023-04-22|15:34:47|1|5|Lower Manhattan|25|2.2|Coffee|Organic brewed coffee|Brazilian Sm
73514|2023-04-22|15:35:49|1|3|Astoria|53|3.0|Tea|Brewed Chai tea|Traditional Blend Chai Lg
73515|2023-04-22|15:35:49|1|3|Astoria|71|3.75|Bakery|Pastry|Chocolate Croissant
73516|2023-04-22|15:38:38|1|8|Hell's Kitchen|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
73517|2023-04-22|15:38:48|2|8|Hell's Kitchen|42|2.5|Tea|Brewed herbal tea|Lemon Grass Rg
73518|2023-04-22|15:39:17|2|8|Hell's Kitchen|57|3.1|Tea|Brewed Chai tea|Spicy Eye Opener Chai Lg
73519|2023-04-22|15:40:18|2|3|Astoria|53|3.0|Tea|Brewed Chai tea|Traditional Blend Chai Lg
73520|2023-04-22|15:41:34|2|3|Astoria|56|2.55|Tea|Brewed Chai tea|Spicy Eye Opener Chai Rg
73521|2023-04-22|15:43:25|2|5|Lower Manhattan|52|2.5|Tea|Brewed Chai tea|Traditional Blend Chai Rg
73522|2023-04-22|15:44:34|2|3|Astoria|53|3.0|Tea|Brewed Chai tea|Traditional Blend Chai Lg
73523|2023-04-22|15:46:02|1|8|Hell's Kitchen|69|3.25|Bakery|Biscotti|Hazelnut Biscotti
73524|2023-04-22|15:46:02|1|8|Hell's Kitchen|16|8.95|Loose Tea|Chai tea|Traditional Blend Chai
73525|2023-04-22|15:46:05|1|3|Astoria|38|3.75|Coffee|Barista Espresso|Latte
73526|2023-04-22|15:46:05|1|3|Astoria|72|3.25|Bakery|Scone|Ginger Scone
73527|2023-04-22|15:46:34|3|5|Lower Manhattan|48|2.5|Tea|Brewed Black tea|English Breakfast Rg
73528|2023-04-22|15:46:34|1|5|Lower Manhattan|78|4.5|Bakery|Scone|Scottish Cream Scone 
73529|2023-04-22|15:48:09|2|5|Lower Manhattan|48|2.5|Tea|Brewed Black tea|English Breakfast Rg
73530|2023-04-22|15:48:29|1|8|Hell's Kitchen|33|3.5|Coffee|Gourmet brewed coffee|Ethiopia Lg
73531|2023-04-22|15:50:11|1|3|Astoria|38|3.75|Coffee|Barista Espresso|Latte
73532|2023-04-22|15:50:16|2|3|Astoria|37|3.0|Coffee|Barista Espresso|Espresso shot
73533|2023-04-22|15:51:09|2|5|Lower Manhattan|44|2.5|Tea|Brewed herbal tea|Peppermint Rg
73534|2023-04-22|15:51:09|1|5|Lower Manhattan|73|3.75|Bakery|Pastry|Almond Croissant
73535|2023-04-22|15:54:23|1|3|Astoria|35|3.1|Coffee|Premium brewed coffee|Jamaican Coffee River Rg
73536|2023-04-22|15:56:15|2|8|Hell's Kitchen|48|2.5|Tea|Brewed Black tea|English Breakfast Rg
73537|2023-04-22|15:57:30|1|5|Lower Manhattan|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
73538|2023-04-22|16:02:21|2|3|Astoria|25|2.2|Coffee|Organic brewed coffee|Brazilian Sm
73539|2023-04-22|16:02:21|1|3|Astoria|71|3.75|Bakery|Pastry|Chocolate Croissant
73540|2023-04-22|16:02:58|1|5|Lower Manhattan|27|3.5|Coffee|Organic brewed coffee|Brazilian Lg
73541|2023-04-22|16:03:20|2|5|Lower Manhattan|53|3.0|Tea|Brewed Chai tea|Traditional Blend Chai Lg
73542|2023-04-22|16:03:20|1|5|Lower Manhattan|75|3.5|Bakery|Pastry|Croissant
73543|2023-04-22|16:03:26|3|5|Lower Manhattan|39|4.25|Coffee|Barista Espresso|Latte Rg
73544|2023-04-22|16:03:26|1|5|Lower Manhattan|63|0.8|Flavours|Regular syrup|Carmel syrup
73545|2023-04-22|16:04:29|1|3|Astoria|54|2.5|Tea|Brewed Chai tea|Morning Sunrise Chai Rg
73546|2023-04-22|16:04:29|1|3|Astoria|70|3.25|Bakery|Scone|Cranberry Scone
73547|2023-04-22|16:07:03|1|3|Astoria|42|2.5|Tea|Brewed herbal tea|Lemon Grass Rg
73548|2023-04-22|16:07:06|2|3|Astoria|57|3.1|Tea|Brewed Chai tea|Spicy Eye Opener Chai Lg
73549|2023-04-22|16:07:34|3|5|Lower Manhattan|34|2.45|Coffee|Premium brewed coffee|Jamaican Coffee River Sm
73550|2023-04-22|16:08:47|1|8|Hell's Kitchen|42|2.5|Tea|Brewed herbal tea|Lemon Grass Rg
73551|2023-04-22|16:09:31|2|5|Lower Manhattan|48|2.5|Tea|Brewed Black tea|English Breakfast Rg
73552|2023-04-22|16:09:36|3|5|Lower Manhattan|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
73553|2023-04-22|16:12:56|2|3|Astoria|35|3.1|Coffee|Premium brewed coffee|Jamaican Coffee River Rg
73554|2023-04-22|16:22:01|1|3|Astoria|55|4.0|Tea|Brewed Chai tea|Morning Sunrise Chai Lg
73555|2023-04-22|16:23:23|1|8|Hell's Kitchen|39|4.25|Coffee|Barista Espresso|Latte Rg
73556|2023-04-22|16:23:23|2|8|Hell's Kitchen|64|0.8|Flavours|Regular syrup|Hazelnut syrup
73557|2023-04-22|16:28:54|1|8|Hell's Kitchen|45|3.0|Tea|Brewed herbal tea|Peppermint Lg
73558|2023-04-22|16:28:54|1|8|Hell's Kitchen|77|3.0|Bakery|Scone|Oatmeal Scone
73559|2023-04-22|16:29:05|2|3|Astoria|37|3.0|Coffee|Barista Espresso|Espresso shot
73560|2023-04-22|16:29:09|2|3|Astoria|41|4.25|Coffee|Barista Espresso|Cappuccino Lg
73561|2023-04-22|16:29:25|1|3|Astoria|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
73562|2023-04-22|16:30:46|2|3|Astoria|39|4.25|Coffee|Barista Espresso|Latte Rg
73563|2023-04-22|16:31:38|1|3|Astoria|24|3.0|Coffee|Drip coffee|Our Old Time Diner Blend Lg
73564|2023-04-22|16:32:24|1|3|Astoria|60|3.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Rg
73565|2023-04-22|16:33:45|1|3|Astoria|30|3.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Lg
73566|2023-04-22|16:33:59|1|3|Astoria|56|2.55|Tea|Brewed Chai tea|Spicy Eye Opener Chai Rg
73567|2023-04-22|16:37:31|1|5|Lower Manhattan|56|2.55|Tea|Brewed Chai tea|Spicy Eye Opener Chai Rg
73568|2023-04-22|16:37:32|2|8|Hell's Kitchen|27|3.5|Coffee|Organic brewed coffee|Brazilian Lg
73569|2023-04-22|16:38:03|2|8|Hell's Kitchen|31|2.2|Coffee|Gourmet brewed coffee|Ethiopia Sm
73570|2023-04-22|16:38:03|1|8|Hell's Kitchen|13|8.95|Loose Tea|Black tea|English Breakfast
73571|2023-04-22|16:40:17|1|3|Astoria|34|2.45|Coffee|Premium brewed coffee|Jamaican Coffee River Sm
73572|2023-04-22|16:40:39|1|5|Lower Manhattan|51|3.0|Tea|Brewed Black tea|Earl Grey Lg
73573|2023-04-22|16:43:08|2|8|Hell's Kitchen|55|4.0|Tea|Brewed Chai tea|Morning Sunrise Chai Lg
73574|2023-04-22|16:43:19|1|8|Hell's Kitchen|59|4.5|Drinking Chocolate|Hot chocolate|Dark chocolate Lg
73575|2023-04-22|16:43:25|2|3|Astoria|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
73576|2023-04-22|16:43:49|2|3|Astoria|39|4.25|Coffee|Barista Espresso|Latte Rg
73577|2023-04-22|16:46:21|2|3|Astoria|22|2.0|Coffee|Drip coffee|Our Old Time Diner Blend Sm
73578|2023-04-22|16:47:10|1|3|Astoria|32|3.0|Coffee|Gourmet brewed coffee|Ethiopia Rg
73579|2023-04-22|16:47:10|1|3|Astoria|71|3.75|Bakery|Pastry|Chocolate Croissant
73580|2023-04-22|16:48:24|1|3|Astoria|31|2.2|Coffee|Gourmet brewed coffee|Ethiopia Sm
73581|2023-04-22|16:48:24|1|3|Astoria|75|3.5|Bakery|Pastry|Croissant
73582|2023-04-22|16:50:01|1|8|Hell's Kitchen|38|3.75|Coffee|Barista Espresso|Latte
73583|2023-04-22|16:52:47|2|5|Lower Manhattan|49|3.0|Tea|Brewed Black tea|English Breakfast Lg
73584|2023-04-22|16:53:31|1|8|Hell's Kitchen|69|3.25|Bakery|Biscotti|Hazelnut Biscotti
73585|2023-04-22|16:53:32|2|8|Hell's Kitchen|49|3.0|Tea|Brewed Black tea|English Breakfast Lg
73586|2023-04-22|16:54:54|2|3|Astoria|22|2.0|Coffee|Drip coffee|Our Old Time Diner Blend Sm
73587|2023-04-22|16:54:54|1|3|Astoria|78|4.5|Bakery|Scone|Scottish Cream Scone 
73588|2023-04-22|16:56:36|1|3|Astoria|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
73589|2023-04-22|16:58:36|2|5|Lower Manhattan|43|3.0|Tea|Brewed herbal tea|Lemon Grass Lg
73590|2023-04-22|16:59:40|1|3|Astoria|51|3.0|Tea|Brewed Black tea|Earl Grey Lg
73591|2023-04-22|17:00:09|2|3|Astoria|29|2.5|Coffee|Gourmet brewed coffee|Columbian Medium Roast Rg
73592|2023-04-22|17:02:30|2|5|Lower Manhattan|39|4.25|Coffee|Barista Espresso|Latte Rg
73593|2023-04-22|17:02:30|2|5|Lower Manhattan|64|0.8|Flavours|Regular syrup|Hazelnut syrup
73594|2023-04-22|17:02:30|1|5|Lower Manhattan|73|3.75|Bakery|Pastry|Almond Croissant
73595|2023-04-22|17:03:07|2|5|Lower Manhattan|32|3.0|Coffee|Gourmet brewed coffee|Ethiopia Rg
73596|2023-04-22|17:03:07|1|5|Lower Manhattan|77|3.0|Bakery|Scone|Oatmeal Scone
73597|2023-04-22|17:03:27|3|5|Lower Manhattan|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
73598|2023-04-22|17:06:06|2|3|Astoria|56|2.55|Tea|Brewed Chai tea|Spicy Eye Opener Chai Rg
73599|2023-04-22|17:06:42|2|3|Astoria|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
73600|2023-04-22|17:06:42|1|3|Astoria|71|3.75|Bakery|Pastry|Chocolate Croissant
73601|2023-04-22|17:07:27|2|3|Astoria|44|2.5|Tea|Brewed herbal tea|Peppermint Rg
73602|2023-04-22|17:07:45|2|3|Astoria|42|2.5|Tea|Brewed herbal tea|Lemon Grass Rg
73603|2023-04-22|17:07:45|1|3|Astoria|74|3.5|Bakery|Biscotti|Ginger Biscotti
73604|2023-04-22|17:08:17|3|5|Lower Manhattan|27|3.5|Coffee|Organic brewed coffee|Brazilian Lg
73605|2023-04-22|17:09:20|3|5|Lower Manhattan|55|4.0|Tea|Brewed Chai tea|Morning Sunrise Chai Lg
73606|2023-04-22|17:10:08|1|8|Hell's Kitchen|74|3.5|Bakery|Biscotti|Ginger Biscotti
73607|2023-04-22|17:11:54|2|8|Hell's Kitchen|52|2.5|Tea|Brewed Chai tea|Traditional Blend Chai Rg
73608|2023-04-22|17:14:44|3|5|Lower Manhattan|37|3.0|Coffee|Barista Espresso|Espresso shot
73609|2023-04-22|17:14:44|2|5|Lower Manhattan|65|0.8|Flavours|Sugar free syrup|Sugar Free Vanilla syrup
73610|2023-04-22|17:15:22|1|8|Hell's Kitchen|31|2.2|Coffee|Gourmet brewed coffee|Ethiopia Sm
73611|2023-04-22|17:17:53|1|3|Astoria|49|3.0|Tea|Brewed Black tea|English Breakfast Lg
73612|2023-04-22|17:17:53|1|3|Astoria|79|3.75|Bakery|Scone|Jumbo Savory Scone
73613|2023-04-22|17:22:02|1|8|Hell's Kitchen|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
73614|2023-04-22|17:22:19|1|3|Astoria|40|3.75|Coffee|Barista Espresso|Cappuccino
73615|2023-04-22|17:22:41|2|5|Lower Manhattan|25|2.2|Coffee|Organic brewed coffee|Brazilian Sm
73616|2023-04-22|17:23:27|2|3|Astoria|29|2.5|Coffee|Gourmet brewed coffee|Columbian Medium Roast Rg
73617|2023-04-22|17:23:27|1|3|Astoria|74|3.5|Bakery|Biscotti|Ginger Biscotti
73618|2023-04-22|17:24:22|1|3|Astoria|43|3.0|Tea|Brewed herbal tea|Lemon Grass Lg
73619|2023-04-22|17:24:36|1|5|Lower Manhattan|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
73620|2023-04-22|17:24:59|2|3|Astoria|45|3.0|Tea|Brewed herbal tea|Peppermint Lg
73621|2023-04-22|17:25:20|2|3|Astoria|52|2.5|Tea|Brewed Chai tea|Traditional Blend Chai Rg
73622|2023-04-22|17:28:12|1|3|Astoria|32|3.0|Coffee|Gourmet brewed coffee|Ethiopia Rg
73623|2023-04-22|17:31:33|1|5|Lower Manhattan|37|3.0|Coffee|Barista Espresso|Espresso shot
73624|2023-04-22|17:31:33|1|5|Lower Manhattan|84|0.8|Flavours|Regular syrup|Chocolate syrup
73625|2023-04-22|17:34:26|1|3|Astoria|43|3.0|Tea|Brewed herbal tea|Lemon Grass Lg
73626|2023-04-22|17:35:07|1|3|Astoria|30|3.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Lg
73627|2023-04-22|17:35:27|1|8|Hell's Kitchen|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
73628|2023-04-22|17:35:27|1|8|Hell's Kitchen|20|7.6|Packaged Chocolate|Organic Chocolate|Sustainably Grown Organic
73629|2023-04-22|17:35:50|3|5|Lower Manhattan|32|3.0|Coffee|Gourmet brewed coffee|Ethiopia Rg
73630|2023-04-22|17:35:50|2|8|Hell's Kitchen|87|3.0|Coffee|Barista Espresso|Ouro Brasileiro shot
73631|2023-04-22|17:36:00|2|8|Hell's Kitchen|23|2.5|Coffee|Drip coffee|Our Old Time Diner Blend Rg
73632|2023-04-22|17:36:03|2|3|Astoria|31|2.2|Coffee|Gourmet brewed coffee|Ethiopia Sm
73633|2023-04-22|17:36:03|1|3|Astoria|79|3.75|Bakery|Scone|Jumbo Savory Scone
73634|2023-04-22|17:38:59|1|8|Hell's Kitchen|39|4.25|Coffee|Barista Espresso|Latte Rg
73635|2023-04-22|17:38:59|2|8|Hell's Kitchen|84|0.8|Flavours|Regular syrup|Chocolate syrup
73636|2023-04-22|17:45:23|1|5|Lower Manhattan|39|4.25|Coffee|Barista Espresso|Latte Rg
73637|2023-04-22|17:45:23|1|5|Lower Manhattan|64|0.8|Flavours|Regular syrup|Hazelnut syrup
73638|2023-04-22|17:45:58|1|5|Lower Manhattan|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
73639|2023-04-22|17:46:07|2|3|Astoria|47|3.0|Tea|Brewed Green tea|Serenity Green Tea Lg
73640|2023-04-22|17:47:43|1|5|Lower Manhattan|57|3.1|Tea|Brewed Chai tea|Spicy Eye Opener Chai Lg
73641|2023-04-22|17:51:43|1|3|Astoria|40|3.75|Coffee|Barista Espresso|Cappuccino
73642|2023-04-22|17:53:22|2|3|Astoria|33|3.5|Coffee|Gourmet brewed coffee|Ethiopia Lg
73643|2023-04-22|17:58:07|2|5|Lower Manhattan|39|4.25|Coffee|Barista Espresso|Latte Rg
73644|2023-04-22|17:58:07|2|5|Lower Manhattan|64|0.8|Flavours|Regular syrup|Hazelnut syrup
73645|2023-04-22|18:00:04|2|5|Lower Manhattan|34|2.45|Coffee|Premium brewed coffee|Jamaican Coffee River Sm
73646|2023-04-22|18:00:42|1|8|Hell's Kitchen|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
73647|2023-04-22|18:05:48|2|8|Hell's Kitchen|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
73648|2023-04-22|18:06:27|2|3|Astoria|53|3.0|Tea|Brewed Chai tea|Traditional Blend Chai Lg
73649|2023-04-22|18:09:37|1|8|Hell's Kitchen|32|3.0|Coffee|Gourmet brewed coffee|Ethiopia Rg
73650|2023-04-22|18:11:28|1|8|Hell's Kitchen|53|3.0|Tea|Brewed Chai tea|Traditional Blend Chai Lg
73651|2023-04-22|18:12:08|2|8|Hell's Kitchen|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
73652|2023-04-22|18:12:35|2|3|Astoria|32|3.0|Coffee|Gourmet brewed coffee|Ethiopia Rg
73653|2023-04-22|18:15:29|1|8|Hell's Kitchen|87|3.0|Coffee|Barista Espresso|Ouro Brasileiro shot
73654|2023-04-22|18:20:30|1|5|Lower Manhattan|60|3.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Rg
73655|2023-04-22|18:23:57|1|8|Hell's Kitchen|70|3.25|Bakery|Scone|Cranberry Scone
73656|2023-04-22|18:24:11|2|8|Hell's Kitchen|22|2.0|Coffee|Drip coffee|Our Old Time Diner Blend Sm
73657|2023-04-22|18:26:02|2|3|Astoria|59|4.5|Drinking Chocolate|Hot chocolate|Dark chocolate Lg
73658|2023-04-22|18:26:05|2|8|Hell's Kitchen|48|2.5|Tea|Brewed Black tea|English Breakfast Rg
73659|2023-04-22|18:27:32|1|8|Hell's Kitchen|73|3.75|Bakery|Pastry|Almond Croissant
73660|2023-04-22|18:28:21|2|8|Hell's Kitchen|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
73661|2023-04-22|18:29:49|2|3|Astoria|40|3.75|Coffee|Barista Espresso|Cappuccino
73662|2023-04-22|18:30:45|1|3|Astoria|24|3.0|Coffee|Drip coffee|Our Old Time Diner Blend Lg
73663|2023-04-22|18:30:45|1|3|Astoria|76|3.5|Bakery|Biscotti|Chocolate Chip Biscotti
73664|2023-04-22|18:31:55|1|3|Astoria|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
73665|2023-04-22|18:40:19|2|8|Hell's Kitchen|52|2.5|Tea|Brewed Chai tea|Traditional Blend Chai Rg
73666|2023-04-22|18:41:15|2|8|Hell's Kitchen|52|2.5|Tea|Brewed Chai tea|Traditional Blend Chai Rg
73667|2023-04-22|18:41:53|1|3|Astoria|54|2.5|Tea|Brewed Chai tea|Morning Sunrise Chai Rg
73668|2023-04-22|18:42:27|2|8|Hell's Kitchen|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
73669|2023-04-22|18:43:59|2|3|Astoria|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
73670|2023-04-22|18:44:49|1|3|Astoria|59|4.5|Drinking Chocolate|Hot chocolate|Dark chocolate Lg
73671|2023-04-22|18:45:07|1|8|Hell's Kitchen|37|3.0|Coffee|Barista Espresso|Espresso shot
73672|2023-04-22|18:46:56|2|3|Astoria|45|3.0|Tea|Brewed herbal tea|Peppermint Lg
73673|2023-04-22|18:48:33|2|3|Astoria|47|3.0|Tea|Brewed Green tea|Serenity Green Tea Lg
73674|2023-04-22|18:49:40|1|3|Astoria|33|3.5|Coffee|Gourmet brewed coffee|Ethiopia Lg
73675|2023-04-22|18:53:39|1|8|Hell's Kitchen|69|3.25|Bakery|Biscotti|Hazelnut Biscotti
73676|2023-04-22|18:55:21|2|8|Hell's Kitchen|46|2.5|Tea|Brewed Green tea|Serenity Green Tea Rg
73677|2023-04-22|18:55:27|1|8|Hell's Kitchen|43|3.0|Tea|Brewed herbal tea|Lemon Grass Lg
73678|2023-04-22|18:57:12|2|3|Astoria|56|2.55|Tea|Brewed Chai tea|Spicy Eye Opener Chai Rg
73679|2023-04-22|19:04:06|1|8|Hell's Kitchen|61|4.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Lg
73680|2023-04-22|19:07:17|1|8|Hell's Kitchen|53|3.0|Tea|Brewed Chai tea|Traditional Blend Chai Lg
73681|2023-04-22|19:08:13|2|3|Astoria|38|3.75|Coffee|Barista Espresso|Latte
73682|2023-04-22|19:12:58|1|8|Hell's Kitchen|35|3.1|Coffee|Premium brewed coffee|Jamaican Coffee River Rg
73683|2023-04-22|19:18:23|1|3|Astoria|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
73684|2023-04-22|19:19:15|2|3|Astoria|24|3.0|Coffee|Drip coffee|Our Old Time Diner Blend Lg
73685|2023-04-22|19:24:55|1|3|Astoria|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
73686|2023-04-22|19:26:11|2|3|Astoria|45|3.0|Tea|Brewed herbal tea|Peppermint Lg
73687|2023-04-22|19:29:54|1|8|Hell's Kitchen|55|4.0|Tea|Brewed Chai tea|Morning Sunrise Chai Lg
73688|2023-04-22|19:36:05|2|8|Hell's Kitchen|38|3.75|Coffee|Barista Espresso|Latte
73689|2023-04-22|19:36:05|1|8|Hell's Kitchen|63|0.8|Flavours|Regular syrup|Carmel syrup
73690|2023-04-22|19:43:28|1|8|Hell's Kitchen|22|2.0|Coffee|Drip coffee|Our Old Time Diner Blend Sm
73691|2023-04-22|19:44:01|2|3|Astoria|35|3.1|Coffee|Premium brewed coffee|Jamaican Coffee River Rg
73692|2023-04-22|19:46:18|2|3|Astoria|53|3.0|Tea|Brewed Chai tea|Traditional Blend Chai Lg
73693|2023-04-22|19:46:22|1|3|Astoria|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
73694|2023-04-22|19:46:37|2|3|Astoria|55|4.0|Tea|Brewed Chai tea|Morning Sunrise Chai Lg
73695|2023-04-22|19:54:05|2|8|Hell's Kitchen|30|3.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Lg
73696|2023-04-22|19:56:11|2|3|Astoria|37|3.0|Coffee|Barista Espresso|Espresso shot
73697|2023-04-22|19:59:22|2|3|Astoria|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
73698|2023-04-22|19:59:43|1|3|Astoria|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
73699|2023-04-23|06:06:05|2|5|Lower Manhattan|55|4.0|Tea|Brewed Chai tea|Morning Sunrise Chai Lg
73700|2023-04-23|06:14:01|2|5|Lower Manhattan|29|2.5|Coffee|Gourmet brewed coffee|Columbian Medium Roast Rg
73701|2023-04-23|06:17:19|2|5|Lower Manhattan|60|3.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Rg
73702|2023-04-23|06:17:19|1|5|Lower Manhattan|77|3.0|Bakery|Scone|Oatmeal Scone
73703|2023-04-23|06:18:07|2|5|Lower Manhattan|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
73704|2023-04-23|06:18:07|1|5|Lower Manhattan|18|10.95|Loose Tea|Chai tea|Spicy Eye Opener Chai
73705|2023-04-23|06:20:58|2|5|Lower Manhattan|32|3.0|Coffee|Gourmet brewed coffee|Ethiopia Rg
73706|2023-04-23|06:29:06|2|5|Lower Manhattan|26|3.0|Coffee|Organic brewed coffee|Brazilian Rg
73707|2023-04-23|06:29:58|1|5|Lower Manhattan|23|2.5|Coffee|Drip coffee|Our Old Time Diner Blend Rg
73708|2023-04-23|06:30:41|1|8|Hell's Kitchen|78|4.5|Bakery|Scone|Scottish Cream Scone 
73709|2023-04-23|06:31:12|1|8|Hell's Kitchen|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
73710|2023-04-23|06:33:17|2|8|Hell's Kitchen|56|2.55|Tea|Brewed Chai tea|Spicy Eye Opener Chai Rg
73711|2023-04-23|06:33:20|2|8|Hell's Kitchen|53|3.0|Tea|Brewed Chai tea|Traditional Blend Chai Lg
73712|2023-04-23|06:33:39|1|5|Lower Manhattan|27|3.5|Coffee|Organic brewed coffee|Brazilian Lg
73713|2023-04-23|06:33:39|1|5|Lower Manhattan|76|3.5|Bakery|Biscotti|Chocolate Chip Biscotti
73714|2023-04-23|06:33:54|3|5|Lower Manhattan|45|3.0|Tea|Brewed herbal tea|Peppermint Lg
73715|2023-04-23|06:34:01|1|8|Hell's Kitchen|32|3.0|Coffee|Gourmet brewed coffee|Ethiopia Rg
73716|2023-04-23|06:34:05|3|5|Lower Manhattan|51|3.0|Tea|Brewed Black tea|Earl Grey Lg
73717|2023-04-23|06:36:44|3|5|Lower Manhattan|22|2.0|Coffee|Drip coffee|Our Old Time Diner Blend Sm
73718|2023-04-23|06:36:52|2|8|Hell's Kitchen|47|3.0|Tea|Brewed Green tea|Serenity Green Tea Lg
73719|2023-04-23|06:36:56|3|5|Lower Manhattan|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
73720|2023-04-23|06:37:22|1|5|Lower Manhattan|31|2.2|Coffee|Gourmet brewed coffee|Ethiopia Sm
73721|2023-04-23|06:38:47|1|5|Lower Manhattan|37|3.0|Coffee|Barista Espresso|Espresso shot
73722|2023-04-23|06:38:47|1|5|Lower Manhattan|84|0.8|Flavours|Regular syrup|Chocolate syrup
73723|2023-04-23|06:39:06|1|8|Hell's Kitchen|31|2.2|Coffee|Gourmet brewed coffee|Ethiopia Sm
73724|2023-04-23|06:39:54|3|5|Lower Manhattan|59|4.5|Drinking Chocolate|Hot chocolate|Dark chocolate Lg
73725|2023-04-23|06:40:16|1|5|Lower Manhattan|60|3.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Rg
73726|2023-04-23|06:40:16|1|5|Lower Manhattan|14|8.95|Loose Tea|Black tea|Earl Grey
73727|2023-04-23|06:44:21|1|8|Hell's Kitchen|74|3.5|Bakery|Biscotti|Ginger Biscotti
73728|2023-04-23|06:44:40|1|5|Lower Manhattan|45|3.0|Tea|Brewed herbal tea|Peppermint Lg
73729|2023-04-23|06:45:40|3|5|Lower Manhattan|40|3.75|Coffee|Barista Espresso|Cappuccino
73730|2023-04-23|06:45:40|1|5|Lower Manhattan|64|0.8|Flavours|Regular syrup|Hazelnut syrup
73731|2023-04-23|06:45:44|1|8|Hell's Kitchen|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
73732|2023-04-23|06:45:44|1|8|Hell's Kitchen|77|3.0|Bakery|Scone|Oatmeal Scone
73733|2023-04-23|06:45:48|1|8|Hell's Kitchen|73|3.75|Bakery|Pastry|Almond Croissant
73734|2023-04-23|06:46:36|1|8|Hell's Kitchen|16|8.95|Loose Tea|Chai tea|Traditional Blend Chai
73735|2023-04-23|06:47:13|1|5|Lower Manhattan|38|3.75|Coffee|Barista Espresso|Latte
73736|2023-04-23|06:47:13|2|5|Lower Manhattan|64|0.8|Flavours|Regular syrup|Hazelnut syrup
73737|2023-04-23|06:47:30|1|8|Hell's Kitchen|73|3.75|Bakery|Pastry|Almond Croissant
73738|2023-04-23|06:48:28|2|8|Hell's Kitchen|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
73739|2023-04-23|06:52:57|1|5|Lower Manhattan|27|3.5|Coffee|Organic brewed coffee|Brazilian Lg
73740|2023-04-23|06:53:57|2|8|Hell's Kitchen|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
73741|2023-04-23|06:55:50|2|8|Hell's Kitchen|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
73742|2023-04-23|06:56:20|2|5|Lower Manhattan|49|3.0|Tea|Brewed Black tea|English Breakfast Lg
73743|2023-04-23|06:56:45|2|5|Lower Manhattan|31|2.2|Coffee|Gourmet brewed coffee|Ethiopia Sm
73744|2023-04-23|06:56:45|1|5|Lower Manhattan|76|3.5|Bakery|Biscotti|Chocolate Chip Biscotti
